timestamp,battery_value,tensao,corrente
2025-06-13 22:41:20,99,3865,6
2025-06-13 22:41:46,99,3865,6
2025-06-13 22:42:12,99,3865,6
2025-06-13 22:42:38,99,3865,6
2025-06-13 22:43:04,99,3864,6
2025-06-13 22:43:31,99,3864,6
2025-06-13 22:43:57,99,3864,6
2025-06-13 22:44:23,99,3864,6
2025-06-13 22:44:49,99,3864,6
2025-06-13 22:45:15,99,3863,6
2025-06-13 22:45:42,99,3863,6
2025-06-13 22:46:08,99,3863,6
2025-06-13 22:46:34,99,3863,6
2025-06-13 22:47:00,99,3862,6
2025-06-13 22:47:26,99,3862,6
2025-06-13 22:47:53,99,3862,6
2025-06-13 22:48:19,99,3862,6
2025-06-13 22:48:45,99,3861,6
2025-06-13 22:49:11,99,3861,6
2025-06-13 22:49:38,99,3861,6
2025-06-13 22:50:04,99,3861,6
2025-06-13 22:50:30,99,3861,6
2025-06-13 22:50:56,99,3860,6
2025-06-13 22:51:22,99,3860,6
2025-06-13 22:51:48,99,3860,6
2025-06-13 22:52:15,99,3860,6
2025-06-13 22:52:41,99,3859,6
2025-06-13 22:53:07,99,3859,6
2025-06-13 22:53:33,99,3859,6
2025-06-13 22:54:00,99,3859,6
2025-06-13 22:54:26,99,3859,6
2025-06-13 22:54:52,99,3859,6
2025-06-13 22:55:18,99,3859,6
2025-06-13 22:55:44,99,3858,6
2025-06-13 22:56:11,99,3858,6
2025-06-13 22:56:37,99,3857,6
2025-06-13 22:57:03,99,3857,6
2025-06-13 22:57:29,99,3857,6
2025-06-13 22:57:56,99,3857,6
2025-06-13 22:58:22,99,3856,6
2025-06-13 22:58:48,99,3856,6
2025-06-13 22:59:14,99,3856,6
2025-06-13 22:59:41,99,3856,6
2025-06-13 23:00:07,99,3856,6
2025-06-13 23:00:33,99,3855,6
2025-06-13 23:00:59,99,3855,6
2025-06-13 23:01:26,99,3855,6
2025-06-13 23:01:52,99,3855,6
2025-06-13 23:02:18,99,3855,6
2025-06-13 23:02:44,99,3855,6
2025-06-13 23:03:10,99,3854,6
2025-06-13 23:03:37,99,3854,6
2025-06-13 23:04:03,99,3854,6
2025-06-13 23:04:29,99,3854,6
2025-06-13 23:04:55,99,3854,6
2025-06-13 23:05:21,99,3853,6
2025-06-13 23:05:48,99,3853,6
2025-06-13 23:06:14,99,3853,6
2025-06-13 23:06:40,99,3853,6
2025-06-13 23:07:06,99,3852,6
2025-06-13 23:07:33,99,3852,6
2025-06-13 23:07:59,99,3851,6
2025-06-13 23:08:25,99,3851,6
2025-06-13 23:08:51,99,3851,6
2025-06-13 23:09:17,99,3851,6
2025-06-13 23:09:44,99,3851,6
2025-06-13 23:10:10,99,3851,6
2025-06-13 23:10:36,99,3851,6
2025-06-13 23:11:02,99,3850,6
2025-06-13 23:11:29,99,3850,6
2025-06-13 23:11:55,99,3850,6
2025-06-13 23:12:21,99,3850,6
2025-06-13 23:12:47,99,3849,6
2025-06-13 23:13:13,99,3849,6
2025-06-13 23:13:40,99,3849,6
2025-06-13 23:14:06,99,3849,6
2025-06-13 23:14:32,99,3849,6
2025-06-13 23:14:58,99,3848,6
2025-06-13 23:15:25,99,3848,6
2025-06-13 23:15:51,99,3848,6
2025-06-13 23:16:17,99,3848,6
2025-06-13 23:16:43,99,3847,6
2025-06-13 23:17:09,99,3847,6
2025-06-13 23:17:36,99,3846,6
2025-06-13 23:18:02,99,3846,6
2025-06-13 23:18:28,99,3846,6
2025-06-13 23:18:54,99,3846,6
2025-06-13 23:19:20,99,3846,6
2025-06-13 23:19:47,99,3845,6
2025-06-13 23:20:13,99,3845,6
2025-06-13 23:20:39,99,3845,6
2025-06-13 23:21:05,99,3845,6
2025-06-13 23:21:31,99,3845,6
2025-06-13 23:21:58,99,3845,6
2025-06-13 23:22:24,99,3844,6
2025-06-13 23:22:50,99,3844,6
2025-06-13 23:23:16,99,3844,6
2025-06-13 23:23:42,99,3844,6
2025-06-13 23:24:09,99,3844,6
2025-06-13 23:24:35,99,3843,6
2025-06-13 23:25:01,99,3843,6
2025-06-13 23:25:27,99,3842,6
2025-06-13 23:25:53,99,3842,6
2025-06-13 23:26:20,99,3842,6
2025-06-13 23:26:46,99,3842,6
2025-06-13 23:27:12,99,3842,6
2025-06-13 23:27:38,99,3842,6
2025-06-13 23:28:04,99,3842,6
2025-06-13 23:28:31,99,3841,6
2025-06-13 23:28:57,99,3841,6
2025-06-13 23:29:23,99,3841,6
2025-06-13 23:29:49,99,3841,6
2025-06-13 23:30:16,99,3840,6
2025-06-13 23:30:42,99,3840,6
2025-06-13 23:31:08,99,3839,6
2025-06-13 23:31:34,99,3839,6
2025-06-13 23:32:01,99,3839,6
2025-06-13 23:32:27,99,3839,6
2025-06-13 23:32:53,99,3839,6
2025-06-13 23:33:19,99,3839,6
2025-06-13 23:33:45,99,3839,6
2025-06-13 23:34:12,99,3838,6
2025-06-13 23:34:38,99,3838,6
2025-06-13 23:35:04,99,3838,6
2025-06-13 23:35:30,99,3838,6
2025-06-13 23:35:57,99,3837,6
2025-06-13 23:36:23,99,3837,6
2025-06-13 23:36:49,99,3836,6
2025-06-13 23:37:15,99,3836,6
2025-06-13 23:37:42,99,3836,6
2025-06-13 23:38:08,99,3836,6
2025-06-13 23:38:34,99,3836,6
2025-06-13 23:39:00,99,3836,6
2025-06-13 23:39:26,99,3836,6
2025-06-13 23:39:53,99,3835,6
2025-06-13 23:40:19,99,3835,6
2025-06-13 23:40:45,99,3835,6
2025-06-13 23:41:11,99,3835,6
2025-06-13 23:41:37,99,3834,6
2025-06-13 23:42:04,99,3834,6
2025-06-13 23:42:30,99,3833,6
2025-06-13 23:42:56,99,3833,6
2025-06-13 23:43:22,99,3833,6
2025-06-13 23:43:48,99,3833,6
2025-06-13 23:44:15,99,3833,6
2025-06-13 23:44:41,99,3833,6
2025-06-13 23:45:07,99,3833,6
2025-06-13 23:45:33,99,3832,6
2025-06-13 23:46:00,99,3832,6
2025-06-13 23:46:26,99,3831,6
2025-06-13 23:46:52,99,3831,6
2025-06-13 23:47:18,99,3831,6
2025-06-13 23:47:44,99,3831,6
2025-06-13 23:48:11,99,3831,6
2025-06-13 23:48:37,99,3831,6
2025-06-13 23:49:03,99,3831,6
2025-06-13 23:49:29,99,3830,6
2025-06-13 23:49:56,99,3830,6
2025-06-13 23:50:22,99,3829,6
2025-06-13 23:50:48,99,3829,6
2025-06-13 23:51:14,99,3829,6
2025-06-13 23:51:40,99,3829,6
2025-06-13 23:52:07,99,3828,6
2025-06-13 23:52:33,99,3828,6
2025-06-13 23:52:59,99,3828,6
2025-06-13 23:53:25,99,3828,6
2025-06-13 23:53:52,99,3828,6
2025-06-13 23:54:18,99,3827,6
2025-06-13 23:54:44,99,3827,6
2025-06-13 23:55:10,99,3827,6
2025-06-13 23:55:36,99,3827,6
2025-06-13 23:56:03,99,3826,6
2025-06-13 23:56:29,99,3826,6
2025-06-13 23:56:55,99,3826,6
2025-06-13 23:57:21,99,3826,6
2025-06-13 23:57:48,99,3826,6
2025-06-13 23:58:14,99,3825,6
2025-06-13 23:58:40,99,3825,6
2025-06-13 23:59:06,99,3825,6
2025-06-13 23:59:32,99,3825,6
2025-06-13 23:59:59,99,3824,6
2025-06-14 00:00:25,99,3824,6
2025-06-14 00:00:51,99,3824,6
2025-06-14 00:01:17,99,3824,6
2025-06-14 00:01:44,99,3823,6
2025-06-14 00:02:10,99,3823,6
2025-06-14 00:02:36,99,3823,6
2025-06-14 00:03:02,99,3823,6
2025-06-14 00:03:29,99,3823,6
2025-06-14 00:03:55,99,3822,6
2025-06-14 00:04:21,99,3822,6
2025-06-14 00:04:47,99,3822,6
2025-06-14 00:05:13,99,3822,6
2025-06-14 00:05:40,99,3821,6
2025-06-14 00:06:06,99,3821,6
2025-06-14 00:06:32,99,3821,6
2025-06-14 00:06:58,99,3821,6
2025-06-14 00:07:25,99,3821,6
2025-06-14 00:07:51,99,3820,6
2025-06-14 00:08:17,99,3820,6
2025-06-14 00:08:43,99,3819,6
2025-06-14 00:09:10,99,3819,6
2025-06-14 00:09:36,99,3819,6
2025-06-14 00:10:02,99,3819,6
2025-06-14 00:10:28,99,3818,6
2025-06-14 00:10:54,99,3818,6
2025-06-14 00:11:21,99,3818,6
2025-06-14 00:11:47,99,3818,6
2025-06-14 00:12:13,99,3818,6
2025-06-14 00:12:39,99,3817,6
2025-06-14 00:13:05,99,3817,6
2025-06-14 00:13:32,99,3817,6
2025-06-14 00:13:58,99,3817,6
2025-06-14 00:14:24,99,3816,6
2025-06-14 00:14:50,99,3816,6
2025-06-14 00:15:17,99,3816,6
2025-06-14 00:15:43,99,3816,6
2025-06-14 00:16:09,99,3815,6
2025-06-14 00:16:35,99,3815,6
2025-06-14 00:17:01,99,3815,6
2025-06-14 00:17:28,99,3815,6
2025-06-14 00:17:54,99,3815,6
2025-06-14 00:18:20,99,3814,6
2025-06-14 00:18:46,99,3814,6
2025-06-14 00:19:13,99,3813,6
2025-06-14 00:19:39,99,3813,6
2025-06-14 00:20:05,99,3813,6
2025-06-14 00:20:31,99,3813,6
2025-06-14 00:20:57,99,3812,6
2025-06-14 00:21:24,99,3812,6
2025-06-14 00:21:50,99,3812,6
2025-06-14 00:22:16,99,3812,6
2025-06-14 00:22:42,99,3812,6
2025-06-14 00:23:09,99,3811,6
2025-06-14 00:23:35,99,3811,6
2025-06-14 00:24:01,99,3811,6
2025-06-14 00:24:27,99,3811,6
2025-06-14 00:24:53,99,3810,6
2025-06-14 00:25:20,99,3810,6
2025-06-14 00:25:46,99,3810,6
2025-06-14 00:26:12,99,3810,6
2025-06-14 00:26:38,99,3810,6
2025-06-14 00:27:05,99,3809,6
2025-06-14 00:27:31,99,3809,6
2025-06-14 00:27:57,99,3808,6
2025-06-14 00:28:23,99,3808,6
2025-06-14 00:28:50,99,3808,6
2025-06-14 00:29:16,99,3808,6
2025-06-14 00:29:42,99,3807,6
2025-06-14 00:30:08,99,3807,6
2025-06-14 00:30:34,99,3807,6
2025-06-14 00:31:01,99,3807,6
2025-06-14 00:31:27,99,3807,6
2025-06-14 00:31:53,99,3806,6
2025-06-14 00:32:19,99,3806,6
2025-06-14 00:32:46,99,3805,6
2025-06-14 00:33:12,99,3805,6
2025-06-14 00:33:38,99,3805,6
2025-06-14 00:34:04,99,3805,6
2025-06-14 00:34:31,99,3804,6
2025-06-14 00:34:57,99,3804,6
2025-06-14 00:35:23,99,3804,6
2025-06-14 00:35:49,99,3804,6
2025-06-14 00:36:15,99,3803,6
2025-06-14 00:36:42,99,3803,6
2025-06-14 00:37:08,99,3803,6
2025-06-14 00:37:34,99,3802,6
2025-06-14 00:38:00,99,3802,6
2025-06-14 00:38:26,99,3802,6
2025-06-14 00:38:53,99,3802,6
2025-06-14 00:39:19,99,3801,6
2025-06-14 00:39:45,99,3801,6
2025-06-14 00:40:11,99,3801,6
2025-06-14 00:40:38,99,3801,6
2025-06-14 00:41:04,99,3800,6
2025-06-14 00:41:30,99,3800,6
2025-06-14 00:41:56,99,3800,6
2025-06-14 00:42:22,99,3799,6
2025-06-14 00:42:49,99,3799,6
2025-06-14 00:43:15,99,3799,6
2025-06-14 00:43:41,99,3799,6
2025-06-14 00:44:07,99,3798,6
2025-06-14 00:44:34,99,3798,6
2025-06-14 00:45:00,99,3798,6
2025-06-14 00:45:26,99,3798,6
2025-06-14 00:45:52,99,3797,6
2025-06-14 00:46:18,99,3797,6
2025-06-14 00:46:45,99,3797,6
2025-06-14 00:47:11,99,3796,6
2025-06-14 00:47:37,99,3796,6
2025-06-14 00:48:03,99,3796,6
2025-06-14 00:48:30,99,3796,6
2025-06-14 00:48:56,99,3795,6
2025-06-14 00:49:22,99,3795,6
2025-06-14 00:49:48,99,3795,6
2025-06-14 00:50:15,99,3795,6
2025-06-14 00:50:41,99,3794,6
2025-06-14 00:51:07,99,3794,6
2025-06-14 00:51:33,99,3794,6
2025-06-14 00:51:59,99,3793,6
2025-06-14 00:52:26,99,3793,6
2025-06-14 00:52:52,99,3793,6
2025-06-14 00:53:18,99,3793,6
2025-06-14 00:53:44,99,3792,6
2025-06-14 00:54:11,99,3792,6
2025-06-14 00:54:37,99,3791,6
2025-06-14 00:55:03,99,3791,6
2025-06-14 00:55:29,99,3791,6
2025-06-14 00:55:56,99,3791,6
2025-06-14 00:56:22,99,3791,6
2025-06-14 00:56:48,99,3790,6
2025-06-14 00:57:14,99,3790,6
2025-06-14 00:57:41,99,3789,6
2025-06-14 00:58:07,99,3789,6
2025-06-14 00:58:33,99,3789,6
2025-06-14 00:58:59,99,3789,6
2025-06-14 00:59:25,99,3788,6
2025-06-14 00:59:52,99,3788,6
2025-06-14 01:00:18,99,3787,6
2025-06-14 01:00:44,99,3787,6
2025-06-14 01:01:10,99,3787,6
2025-06-14 01:01:36,99,3787,6
2025-06-14 01:02:03,99,3787,6
2025-06-14 01:02:29,99,3786,6
2025-06-14 01:02:55,99,3786,6
2025-06-14 01:03:21,99,3786,6
2025-06-14 01:03:48,99,3786,6
2025-06-14 01:04:14,99,3785,6
2025-06-14 01:04:40,99,3785,6
2025-06-14 01:05:06,99,3784,6
2025-06-14 01:05:32,99,3784,6
2025-06-14 01:05:59,99,3784,6
2025-06-14 01:06:25,99,3783,6
2025-06-14 01:06:51,99,3783,6
2025-06-14 01:07:17,99,3783,6
2025-06-14 01:07:43,99,3783,6
2025-06-14 01:08:10,99,3782,6
2025-06-14 01:08:36,99,3782,6
2025-06-14 01:09:02,99,3781,6
2025-06-14 01:09:28,99,3781,6
2025-06-14 01:09:55,99,3781,6
2025-06-14 01:10:21,99,3781,6
2025-06-14 01:10:47,99,3781,6
2025-06-14 01:11:13,99,3780,6
2025-06-14 01:11:39,99,3780,6
2025-06-14 01:12:06,99,3779,6
2025-06-14 01:12:32,99,3779,6
2025-06-14 01:12:58,99,3779,6
2025-06-14 01:13:24,99,3779,6
2025-06-14 01:13:51,99,3778,6
2025-06-14 01:14:17,99,3778,6
2025-06-14 01:14:43,99,3777,6
2025-06-14 01:15:09,99,3777,6
2025-06-14 01:15:35,99,3777,6
2025-06-14 01:16:02,99,3776,6
2025-06-14 01:16:28,99,3776,6
2025-06-14 01:16:54,99,3776,6
2025-06-14 01:17:20,99,3776,6
2025-06-14 01:17:46,99,3775,6
2025-06-14 01:18:13,99,3775,6
2025-06-14 01:18:39,99,3774,6
2025-06-14 01:19:05,99,3774,6
2025-06-14 01:19:31,99,3774,6
2025-06-14 01:19:57,99,3774,6
2025-06-14 01:20:24,99,3774,6
2025-06-14 01:20:50,99,3773,6
2025-06-14 01:21:16,99,3773,6
2025-06-14 01:21:42,99,3772,6
2025-06-14 01:22:08,99,3772,6
2025-06-14 01:22:35,99,3771,6
2025-06-14 01:23:01,99,3771,6
2025-06-14 01:23:27,99,3771,6
2025-06-14 01:23:53,99,3771,6
2025-06-14 01:24:20,99,3770,6
2025-06-14 01:24:46,99,3770,6
2025-06-14 01:25:12,99,3770,6
2025-06-14 01:25:38,99,3769,6
2025-06-14 01:26:05,99,3769,6
2025-06-14 01:26:31,99,3768,6
2025-06-14 01:26:57,99,3768,6
2025-06-14 01:27:23,99,3768,6
2025-06-14 01:27:50,99,3768,6
2025-06-14 01:28:16,99,3767,6
2025-06-14 01:28:42,99,3767,6
2025-06-14 01:29:08,99,3766,6
2025-06-14 01:29:34,99,3766,6
2025-06-14 01:30:01,99,3765,6
2025-06-14 01:30:27,99,3765,6
2025-06-14 01:30:53,99,3765,6
2025-06-14 01:31:19,99,3765,6
2025-06-14 01:31:45,99,3765,6
2025-06-14 01:32:12,99,3764,6
2025-06-14 01:32:38,99,3764,6
2025-06-14 01:33:04,99,3763,6
2025-06-14 01:33:30,99,3763,6
2025-06-14 01:33:56,99,3763,6
2025-06-14 01:34:23,99,3763,6
2025-06-14 01:34:49,99,3762,6
2025-06-14 01:35:15,99,3762,6
2025-06-14 01:35:41,99,3762,6
2025-06-14 01:36:08,99,3761,6
2025-06-14 01:36:34,99,3761,6
2025-06-14 01:37:00,99,3760,6
2025-06-14 01:37:26,99,3760,6
2025-06-14 01:37:52,99,3759,6
2025-06-14 01:38:19,99,3759,6
2025-06-14 01:38:45,99,3759,6
2025-06-14 01:39:11,99,3759,6
2025-06-14 01:39:37,99,3758,6
2025-06-14 01:40:03,99,3758,6
2025-06-14 01:40:30,99,3758,6
2025-06-14 01:40:56,99,3757,6
2025-06-14 01:41:22,99,3757,6
2025-06-14 01:41:48,99,3756,6
2025-06-14 01:42:14,99,3756,6
2025-06-14 01:42:41,99,3755,6
2025-06-14 01:43:07,99,3755,6
2025-06-14 01:43:33,99,3755,6
2025-06-14 01:43:59,99,3755,6
2025-06-14 01:44:26,99,3754,6
2025-06-14 01:44:52,99,3754,6
2025-06-14 01:45:18,99,3754,6
2025-06-14 01:45:44,99,3753,6
2025-06-14 01:46:11,99,3753,6
2025-06-14 01:46:37,99,3752,6
2025-06-14 01:47:03,99,3752,6
2025-06-14 01:47:29,99,3751,6
2025-06-14 01:47:56,99,3751,6
2025-06-14 01:48:22,99,3751,6
2025-06-14 01:48:48,99,3751,6
2025-06-14 01:49:14,99,3750,6
2025-06-14 01:49:40,99,3750,6
2025-06-14 01:50:07,99,3750,6
2025-06-14 01:50:33,99,3749,6
2025-06-14 01:50:59,99,3749,6
2025-06-14 01:51:25,99,3748,6
2025-06-14 01:51:52,99,3748,6
2025-06-14 01:52:18,99,3747,6
2025-06-14 01:52:44,99,3747,6
2025-06-14 01:53:10,99,3747,6
2025-06-14 01:53:36,99,3747,6
2025-06-14 01:54:03,99,3746,6
2025-06-14 01:54:29,99,3746,6
2025-06-14 01:54:55,99,3746,6
2025-06-14 01:55:21,99,3745,6
2025-06-14 01:55:48,99,3745,6
2025-06-14 01:56:14,99,3744,6
2025-06-14 01:56:40,99,3744,6
2025-06-14 01:57:06,99,3743,6
2025-06-14 01:57:32,99,3743,6
2025-06-14 01:57:59,99,3743,6
2025-06-14 01:58:25,99,3743,6
2025-06-14 01:58:51,99,3742,6
2025-06-14 01:59:17,99,3742,6
2025-06-14 01:59:43,99,3742,6
2025-06-14 02:00:10,99,3741,6
2025-06-14 02:00:36,99,3741,6
2025-06-14 02:01:02,99,3740,6
2025-06-14 02:01:28,99,3740,6
2025-06-14 02:01:55,99,3739,6
2025-06-14 02:02:21,99,3739,6
2025-06-14 02:02:47,99,3738,6
2025-06-14 02:03:13,99,3738,6
2025-06-14 02:03:39,99,3738,6
2025-06-14 02:04:06,99,3738,6
2025-06-14 02:04:32,99,3738,6
2025-06-14 02:04:58,99,3737,6
2025-06-14 02:05:24,99,3737,6
2025-06-14 02:05:51,99,3736,6
2025-06-14 02:06:17,99,3736,6
2025-06-14 02:06:43,99,3735,6
2025-06-14 02:07:10,99,3735,6
2025-06-14 02:07:36,99,3734,6
2025-06-14 02:08:02,99,3734,6
2025-06-14 02:08:28,99,3733,6
2025-06-14 02:08:55,99,3733,6
2025-06-14 02:09:21,99,3733,6
2025-06-14 02:09:47,99,3733,6
2025-06-14 02:10:13,99,3733,6
2025-06-14 02:10:39,99,3732,6
2025-06-14 02:11:06,99,3732,6
2025-06-14 02:11:32,99,3731,6
2025-06-14 02:11:58,99,3731,6
2025-06-14 02:12:24,99,3730,6
2025-06-14 02:12:51,99,3730,6
2025-06-14 02:13:17,99,3729,6
2025-06-14 02:13:43,99,3729,6
2025-06-14 02:14:09,99,3729,6
2025-06-14 02:14:35,99,3728,6
2025-06-14 02:15:02,99,3728,6
2025-06-14 02:15:28,99,3727,6
2025-06-14 02:15:54,99,3727,6
2025-06-14 02:16:20,99,3727,6
2025-06-14 02:16:47,99,3727,6
2025-06-14 02:17:13,99,3726,6
2025-06-14 02:17:39,99,3726,6
2025-06-14 02:18:05,99,3725,6
2025-06-14 02:18:32,99,3725,6
2025-06-14 02:18:58,99,3724,6
2025-06-14 02:19:24,99,3724,6
2025-06-14 02:19:50,99,3724,6
2025-06-14 02:20:17,99,3723,6
2025-06-14 02:20:43,99,3723,6
2025-06-14 02:21:09,99,3722,6
2025-06-14 02:21:35,99,3722,6
2025-06-14 02:22:01,99,3721,6
2025-06-14 02:22:28,99,3721,6
2025-06-14 02:22:54,99,3721,6
2025-06-14 02:23:20,99,3721,6
2025-06-14 02:23:46,99,3720,6
2025-06-14 02:24:13,99,3720,6
2025-06-14 02:24:39,99,3720,6
2025-06-14 02:25:05,99,3719,6
2025-06-14 02:25:31,99,3719,6
2025-06-14 02:25:58,99,3718,6
2025-06-14 02:26:24,99,3718,6
2025-06-14 02:26:50,99,3717,6
2025-06-14 02:27:16,99,3717,6
2025-06-14 02:27:43,99,3716,6
2025-06-14 02:28:09,99,3716,6
2025-06-14 02:28:35,99,3715,6
2025-06-14 02:29:01,99,3715,6
2025-06-14 02:29:27,99,3715,6
2025-06-14 02:29:54,99,3715,6
2025-06-14 02:30:20,99,3715,6
2025-06-14 02:30:46,99,3714,6
2025-06-14 02:31:12,99,3714,6
2025-06-14 02:31:39,99,3713,6
2025-06-14 02:32:05,99,3713,6
2025-06-14 02:32:31,99,3712,6
2025-06-14 02:32:57,99,3712,6
2025-06-14 02:33:24,99,3711,6
2025-06-14 02:33:50,99,3711,6
2025-06-14 02:34:16,99,3711,6
2025-06-14 02:34:42,99,3710,6
2025-06-14 02:35:08,99,3710,6
2025-06-14 02:35:35,99,3710,6
2025-06-14 02:36:01,99,3710,6
2025-06-14 02:36:27,99,3709,6
2025-06-14 02:36:53,99,3709,6
2025-06-14 02:37:20,99,3708,6
2025-06-14 02:37:46,99,3708,6
2025-06-14 02:38:12,99,3707,6
2025-06-14 02:38:38,99,3707,6
2025-06-14 02:39:04,99,3707,6
2025-06-14 02:39:31,99,3706,6
2025-06-14 02:39:57,99,3706,6
2025-06-14 02:40:23,99,3705,6
2025-06-14 02:40:49,99,3705,6
2025-06-14 02:41:15,99,3704,6
2025-06-14 02:41:42,99,3704,6
2025-06-14 02:42:08,99,3704,6
2025-06-14 02:42:34,99,3704,6
2025-06-14 02:43:00,99,3703,6
2025-06-14 02:43:27,99,3703,6
2025-06-14 02:43:53,99,3703,6
2025-06-14 02:44:19,99,3702,6
2025-06-14 02:44:45,99,3702,6
2025-06-14 02:45:12,99,3701,6
2025-06-14 02:45:38,99,3701,6
2025-06-14 02:46:04,99,3700,6
2025-06-14 02:46:30,99,3700,6
2025-06-14 02:46:56,99,3699,6
2025-06-14 02:47:23,99,3699,6
2025-06-14 02:47:49,99,3698,6
2025-06-14 02:48:15,99,3698,6
2025-06-14 02:48:41,99,3698,6
2025-06-14 02:49:07,99,3698,6
2025-06-14 02:49:34,99,3698,6
2025-06-14 02:50:00,99,3697,6
2025-06-14 02:50:26,99,3697,6
2025-06-14 02:50:52,99,3696,6
2025-06-14 02:51:19,99,3696,6
2025-06-14 02:51:45,99,3695,6
2025-06-14 02:52:11,99,3695,6
2025-06-14 02:52:37,99,3694,6
2025-06-14 02:53:03,99,3694,6
2025-06-14 02:53:30,99,3694,6
2025-06-14 02:53:56,99,3693,6
2025-06-14 02:54:22,99,3693,6
2025-06-14 02:54:48,99,3693,6
2025-06-14 02:55:14,99,3693,6
2025-06-14 02:55:41,99,3692,6
2025-06-14 02:56:07,99,3692,6
2025-06-14 02:56:33,99,3691,6
2025-06-14 02:56:59,99,3691,6
2025-06-14 02:57:26,99,3690,6
2025-06-14 02:57:52,99,3690,6
2025-06-14 02:58:18,99,3690,6
2025-06-14 02:58:44,99,3689,6
2025-06-14 02:59:10,99,3689,6
2025-06-14 02:59:37,99,3689,6
2025-06-14 03:00:03,99,3689,6
2025-06-14 03:00:29,99,3688,6
2025-06-14 03:00:55,99,3688,6
2025-06-14 03:01:21,99,3687,6
2025-06-14 03:01:48,99,3687,6
2025-06-14 03:02:14,99,3686,6
2025-06-14 03:02:40,99,3686,6
2025-06-14 03:03:06,99,3686,6
2025-06-14 03:03:32,99,3685,6
2025-06-14 03:03:59,99,3685,6
2025-06-14 03:04:25,99,3684,6
2025-06-14 03:04:51,99,3684,6
2025-06-14 03:05:17,99,3683,6
2025-06-14 03:05:44,99,3683,6
2025-06-14 03:06:10,99,3683,6
2025-06-14 03:06:36,99,3683,6
2025-06-14 03:07:02,99,3682,6
2025-06-14 03:07:28,99,3682,6
2025-06-14 03:07:55,99,3681,6
2025-06-14 03:08:21,99,3681,6
2025-06-14 03:08:47,99,3681,6
2025-06-14 03:09:13,99,3680,6
2025-06-14 03:09:39,99,3680,6
2025-06-14 03:10:06,99,3679,6
2025-06-14 03:10:32,99,3679,6
2025-06-14 03:10:58,99,3678,6
2025-06-14 03:11:24,99,3678,6
2025-06-14 03:11:51,99,3678,6
2025-06-14 03:12:17,99,3678,6
2025-06-14 03:12:43,99,3677,6
2025-06-14 03:13:09,99,3677,6
2025-06-14 03:13:35,99,3677,6
2025-06-14 03:14:02,99,3676,6
2025-06-14 03:14:28,99,3676,6
2025-06-14 03:14:54,99,3675,6
2025-06-14 03:15:20,99,3675,6
2025-06-14 03:15:47,99,3675,6
2025-06-14 03:16:13,99,3674,6
2025-06-14 03:16:39,99,3674,6
2025-06-14 03:17:05,99,3673,6
2025-06-14 03:17:31,99,3673,6
2025-06-14 03:17:58,99,3673,6
2025-06-14 03:18:24,99,3672,6
2025-06-14 03:18:50,99,3672,6
2025-06-14 03:19:16,99,3671,6
2025-06-14 03:19:43,99,3671,6
2025-06-14 03:20:09,99,3671,6
2025-06-14 03:20:35,99,3671,6
2025-06-14 03:21:01,99,3670,6
2025-06-14 03:21:28,99,3670,6
2025-06-14 03:21:54,99,3669,6
2025-06-14 03:22:20,99,3669,6
2025-06-14 03:22:46,99,3669,6
2025-06-14 03:23:12,99,3668,6
2025-06-14 03:23:39,99,3668,6
2025-06-14 03:24:05,99,3667,6
2025-06-14 03:24:31,99,3667,6
2025-06-14 03:24:57,99,3667,6
2025-06-14 03:25:24,99,3667,6
2025-06-14 03:25:50,99,3666,6
2025-06-14 03:26:16,99,3666,6
2025-06-14 03:26:42,99,3665,6
2025-06-14 03:27:09,99,3665,6
2025-06-14 03:27:35,99,3665,6
2025-06-14 03:28:01,99,3664,6
2025-06-14 03:28:27,99,3664,6
2025-06-14 03:28:53,99,3664,6
2025-06-14 03:29:20,99,3664,6
2025-06-14 03:29:46,99,3663,6
2025-06-14 03:30:12,99,3663,6
2025-06-14 03:30:38,99,3662,6
2025-06-14 03:31:05,99,3662,6
2025-06-14 03:31:31,99,3661,6
2025-06-14 03:31:57,99,3661,6
2025-06-14 03:32:23,99,3661,6
2025-06-14 03:32:50,99,3660,6
2025-06-14 03:33:16,99,3660,6
2025-06-14 03:33:42,99,3659,6
2025-06-14 03:34:08,99,3659,6
2025-06-14 03:34:35,99,3659,6
2025-06-14 03:35:01,99,3659,6
2025-06-14 03:35:27,99,3658,6
2025-06-14 03:35:53,99,3658,6
2025-06-14 03:36:19,99,3657,6
2025-06-14 03:36:46,99,3657,6
2025-06-14 03:37:12,99,3657,6
2025-06-14 03:37:38,99,3656,6
2025-06-14 03:38:05,99,3656,6
2025-06-14 03:38:31,99,3656,6
2025-06-14 03:38:57,99,3656,6
2025-06-14 03:39:23,99,3655,6
2025-06-14 03:39:49,99,3655,6
2025-06-14 03:40:16,99,3654,6
2025-06-14 03:40:42,99,3654,6
2025-06-14 03:41:08,99,3653,6
2025-06-14 03:41:35,99,3653,6
2025-06-14 03:42:01,99,3653,6
2025-06-14 03:42:27,99,3652,6
2025-06-14 03:42:53,99,3652,6
2025-06-14 03:43:19,99,3652,6
2025-06-14 03:43:46,99,3652,6
2025-06-14 03:44:12,99,3651,6
2025-06-14 03:44:38,99,3651,6
2025-06-14 03:45:04,99,3650,6
2025-06-14 03:45:31,99,3650,6
2025-06-14 03:45:57,99,3649,6
2025-06-14 03:46:23,99,3649,6
